NO,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROI
1,삼성전자,65200,하락300,-0.46%,100,3892298,5969783,51.58,2799429,8.09,17.07
2,LG에너지솔루션,580000,하락2000,-0.34%,500,1357200,234000,5.39,74258,175.49,5.75
3,SK하이닉스,87300,하락900,-1.02%,5000,635546,728002,49.52,450735,28.50,3.56
4,LG화학,799000,상승9000,+1.14%,5000,564033,70592,48.28,83789,33.89,6.95
5,삼성바이오로직스,787000,하락1000,-0.13%,2500,560139,71174,10.66,16122,68.97,11.42
6,삼성SDI,756000,하락2000,-0.26%,5000,519860,68765,49.58,46655,27.26,12.52
7,삼성전자우,55100,하락400,-0.72%,100,453411,822887,71.81,195327,6.84,N/A
8,현대차,193600,0,0.00%,5000,409525,211532,31.34,121794,7.28,9.36
9,POSCO홀딩스,414500,상승2500,+0.61%,5000,350548,84571,40.84,462760,11.37,6.11
10,기아,84900,하락500,-0.59%,5000,344153,405363,37.01,361094,6.36,14.57
11,포스코퓨처엠,413500,하락500,-0.12%,500,320310,77463,8.42,489886,270.79,4.87
12,NAVER,192000,상승600,+0.31%,100,314974,164049,47.31,177175,41.43,3.29
13,카카오,58400,하락200,-0.34%,100,260264,445657,26.13,357360,19.23,13.54
14,셀트리온,170100,하락200,-0.12%,1000,239534,140819,20.41,88879,46.26,13.35
15,현대모비스,229000,상승2000,+0.88%,5000,215913,94285,36.88,45005,8.71,6.80
16,KB금융,50000,상승550,+1.11%,5000,204449,408897,71.69,336296,4.68,9.17
17,삼성물산,107900,하락400,-0.37%,100,201651,186887,17.64,40668,9.95,7.16
18,LG전자,112100,하락800,-0.71%,5000,183449,163648,28.29,154309,16.94,6.61
19,신한지주,35750,상승100,+0.28%,5000,180576,505108,62.41,217068,4.09,9.70
20,SK이노베이션,187100,하락400,-0.21%,5000,173003,92466,23.95,107251,11.17,8.49
21,LG,90400,하락1300,-1.42%,5000,142200,157301,35.74,36184,7.32,8.48
22,삼성생명,65300,상승100,+0.15%,500,130600,200000,15.57,30456,8.25,5.73
23,하나금융지주,42300,상승100,+0.24%,5000,125167,295903,70.98,160189,3.54,10.06
24,SK,169100,하락1400,-0.82%,200,123778,73198,23.38,26855,11.50,5.13
25,한국전력,18730,상승10,+0.05%,5000,120240,641964,14.49,252455,-0.49,-46.91
26,두산에너빌리티,18790,상승250,+1.35%,5000,119938,638308,13.00,3189840,-15.07,-11.70
27,KT&G,86200,0,0.00%,5000,118346,137292,44.40,44705,11.65,11.00
28,카카오뱅크,23550,상승150,+0.64%,5000,112279,476767,13.49,191992,42.59,4.68
29,삼성전기,144900,하락1400,-0.96%,5000,108231,74694,29.74,64621,11.47,13.76
30,고려아연,544000,하락10000,-1.81%,5000,108056,19863,21.84,12927,13.41,9.38
31,HMM,21900,상승250,+1.15%,5000,107100,489039,11.15,771927,1.06,64.98
32,SK텔레콤,48250,하락300,-0.62%,100,105587,218833,44.20,58561,11.57,7.97
33,LG생활건강,670000,하락4000,-0.59%,5000,104642,15618,34.88,8786,50.18,4.41
34,하이브,247500,하락4000,-1.59%,500,102350,41353,17.48,86384,195.65,1.87
35,삼성화재,214000,상승1500,+0.71%,500,101382,47375,51.99,10293,8.45,9.70
36,HD현대중공업,112000,상승2000,+1.82%,5000,99426,88773,6.39,60852,-28.24,-6.47
37,크래프톤,195500,상승3100,+1.61%,100,96259,49237,30.58,41146,19.18,10.29
38,한화솔루션,54000,하락200,-0.37%,5000,92822,171893,24.66,401913,28.97,4.21
39,삼성에스디에스,118400,상승400,+0.34%,500,91615,77378,15.48,22560,8.33,14.23
40,S-Oil,78900,하락1100,-1.37%,2500,88828,112583,79.83,111451,4.37,27.20
41,대한항공,23800,상승350,+1.49%,5000,87637,368221,15.25,644157,4.96,21.95
42,우리금융지주,11680,하락60,-0.51%,5000,85037,728061,39.86,515256,2.71,11.51
43,엔씨소프트,372500,하락1500,-0.40%,500,81779,21954,45.39,23993,18.77,13.73
44,기업은행,10200,상승20,+0.20%,5000,81337,797426,13.88,237222,2.93,9.85
45,아모레퍼시픽,138400,하락3500,-2.47%,500,80954,58493,25.11,65420,71.08,2.81
46,KT,30450,하락200,-0.65%,5000,79509,261112,40.51,173243,6.30,7.99
47,카카오페이,56600,상승100,+0.18%,500,75790,133905,43.44,50913,139.07,3.08
48,롯데케미칼,176600,하락600,-0.34%,5000,75541,42775,24.07,19101,103.34,0.43
49,메리츠금융지주,42600,하락300,-0.70%,500,73097,171589,12.91,62027,5.22,30.32
50,SK아이이테크놀로지,87600,하락2900,-3.20%,1000,62457,71298,7.24,351408,-210.58,-1.35
51,현대글로비스,166100,상승700,+0.42%,500,62288,37500,47.11,21350,5.23,18.78
52,KODEX 200,33780,하락70,-0.21%,0,62257,184300,3.85,526226,N/A,N/A
53,한국조선해양,86000,상승700,+0.82%,5000,60865,70773,20.63,41445,-28.06,-2.22
54,LG이노텍,256000,하락2500,-0.97%,5000,60588,23667,21.05,33335,6.18,25.85
55,SK바이오사이언스,77000,상승200,+0.26%,500,59124,76784,3.91,117396,48.25,N/A
56,삼성엔지니어링,30050,하락50,-0.17%,5000,58898,196000,46.69,120916,8.86,28.32
57,DB손해보험,82500,상승100,+0.12%,500,58410,70800,44.07,24832,5.94,16.45
58,SK스퀘어,40500,하락250,-0.61%,100,57294,141468,42.23,51045,22.06,1.55
59,LG디스플레이,16010,하락70,-0.44%,5000,57286,357816,20.10,294790,-1.87,-26.71
60,오리온,144000,0,0.00%,500,56932,39536,41.43,19472,14.51,16.47
61,넷마블,65600,하락2400,-3.53%,100,56385,85954,22.38,92604,-6.88,-14.56
62,코스모신소재,183800,상승3600,+2.00%,1000,56336,30651,7.06,161053,201.76,12.13
63,한국항공우주,57700,상승2200,+3.96%,5000,56243,97475,26.95,1038793,47.49,8.78
64,F&F,145600,상승100,+0.07%,100,55775,38307,12.40,17882,12.63,60.40
65,한화에어로스페이스,109900,상승1600,+1.48%,5000,55642,50630,33.49,243981,27.70,6.98
66,SK바이오팜,70700,상승200,+0.28%,500,55367,78313,6.57,32500,-39.72,-36.66
67,포스코인터내셔널,31300,상승50,+0.16%,5000,55064,175923,5.12,173371,6.55,15.79
68,삼성중공업,5770,상승10,+0.17%,1000,50776,880000,15.82,1350355,-8.20,-16.08
69,맥쿼리인프라,12420,상승20,+0.16%,0,50282,404846,13.82,39592,N/A,N/A
70,현대제철,37400,상승250,+0.67%,5000,49909,133446,24.55,137220,4.90,5.56
71,한온시스템,9260,하락120,-1.28%,100,49430,533800,16.42,131492,243.68,0.89
72,LG유플러스,11230,하락60,-0.53%,5000,49031,436611,38.92,83913,7.39,8.37
73,CJ제일제당,319500,상승1500,+0.47%,5000,48098,15054,24.41,5495,8.78,9.26
74,TIGER CD금리투자KIS(합성),52235,상승15,+0.03%,0,47771,91454,0.00,22503,N/A,N/A
75,두산밥캣,47550,하락150,-0.31%,500,47668,100249,34.82,39613,7.40,13.78
76,HD현대,60100,상승300,+0.50%,1000,47475,78993,18.79,20156,3.37,20.43
77,한국타이어앤테크놀로지,35850,하락250,-0.69%,500,44409,123875,37.61,28201,6.43,8.14
78,현대건설,39700,상승250,+0.63%,5000,44208,111356,24.86,86625,10.92,5.49
79,유한양행,56100,하락300,-0.53%,1000,42994,76639,20.07,31798,45.87,4.86
80,미래에셋증권,7010,하락20,-0.28%,5000,42433,605316,13.03,100014,8.45,6.17
81,강원랜드,19590,상승10,+0.05%,500,41911,213940,17.93,95660,36.28,3.47
82,SKC,108900,0,0.00%,5000,41239,37868,11.62,44273,-60.33,-3.67
83,금양,70000,상승300,+0.43%,500,40635,58050,5.05,921151,-127.50,-24.34
84,금호석유,138500,상승200,+0.14%,5000,40600,29314,21.27,8708,4.47,19.11
85,한미약품,318000,상승1500,+0.47%,2500,39948,12562,16.96,10036,48.25,9.89
86,코웨이,52100,상승400,+0.77%,500,38450,73800,61.37,19133,8.39,21.72
87,GS,40500,하락400,-0.98%,5000,37631,92915,25.04,25589,1.79,18.86
88,메리츠증권,6100,0,0.00%,1000,36184,593181,14.58,0,5.11,15.26
89,현대차2우B,100000,하락200,-0.20%,5000,36121,36121,62.96,6840,3.76,N/A
90,삼성카드,30500,상승150,+0.49%,5000,35337,115859,6.70,13281,5.68,8.08
91,KODEX KOFR금리액티브(합성),102725,상승5,0.00%,0,35319,34382,0.00,64765,N/A,N/A
92,아모레G,41400,하락1150,-2.70%,500,34138,82458,10.12,60580,63.89,1.87
93,현대로템,31100,상승2700,+9.51%,5000,33943,109142,10.94,6880634,17.16,14.06
94,호텔신라,86300,하락200,-0.23%,5000,33871,39248,20.27,42751,-68.82,-8.99
95,현대오토에버,120500,하락2300,-1.87%,500,33046,27424,3.56,8969,29.01,8.00
96,팬오션,6180,하락50,-0.80%,1000,33036,534570,14.83,504980,4.88,16.74
97,CJ,112100,하락600,-0.53%,5000,32707,29177,19.11,31617,19.78,3.94
98,현대해상,36350,하락300,-0.82%,500,32497,89400,37.81,31037,5.66,12.44
99,LG화학우,421500,하락8500,-1.98%,5000,32408,7689,65.60,50117,17.88,N/A
100,씨에스윈드,76300,하락1700,-2.18%,500,32177,42171,11.76,145330,-3317.39,-0.11
101,한국금융지주,57300,0,0.00%,5000,31931,55726,38.44,27743,5.54,8.45
102,대우조선해양,29750,상승50,+0.17%,5000,31919,107291,3.79,228283,-1.83,-117.79
103,NH투자증권,9400,하락20,-0.21%,5000,31177,331666,12.34,81007,10.66,4.32
104,삼성증권,34900,상승150,+0.43%,5000,31166,89300,28.63,110054,7.38,6.88
105,LS,96600,하락400,-0.41%,5000,31105,32200,13.63,92863,6.89,12.00
106,BGF리테일,179600,상승100,+0.06%,1000,31042,17284,34.09,2971,16.04,21.85
107,한미사이언스,43950,하락750,-1.68%,500,30746,69957,0.72,51373,44.44,9.78
108,쌍용C&E,6100,하락10,-0.16%,100,30735,503860,2.78,58026,24.02,7.87
109,롯데에너지머티리얼즈,66600,하락900,-1.33%,500,30710,46111,8.03,101613,70.11,3.58
110,롯데지주,29000,상승50,+0.17%,200,30424,104909,8.66,21455,17.97,2.42
111,한전기술,79400,상승2400,+3.12%,200,30347,38220,3.77,355449,168.94,3.40
112,현대미포조선,75600,상승1500,+2.02%,5000,30196,39942,20.52,119019,-67.74,-2.07
113,DB하이텍,66900,하락1200,-1.76%,5000,29703,44399,25.15,294974,5.33,40.73
114,TIGER 차이나전기차SOLACTIVE,11700,상승45,+0.39%,0,29624,253200,0.66,392168,N/A,N/A
115,한진칼,44100,상승450,+1.03%,2500,29442,66762,16.10,10905,4.34,33.64
116,GS리테일,27500,0,0.00%,1000,28797,104718,8.99,20303,71.24,1.00
117,한화시스템,15050,상승210,+1.42%,5000,28432,188919,4.12,420616,-37.16,-3.63
118,키움증권,106800,하락600,-0.56%,5000,28002,26220,25.23,3632,6.11,11.50
119,이마트,99800,하락200,-0.20%,5000,27820,27876,31.43,16396,2.70,9.59
120,OCI,114700,하락600,-0.52%,5000,27355,23849,17.68,58178,3.11,25.21
121,KODEX 종합채권(AA-이상)액티브,105525,하락45,-0.04%,0,25847,24494,0.02,722,N/A,N/A
122,한국가스공사,27850,상승50,+0.18%,5000,25709,92313,8.28,33908,1.72,15.67
123,한솔케미칼,226000,하락3500,-1.53%,5000,25618,11335,40.68,7282,16.51,21.36
124,동원산업,51200,하락300,-0.58%,1000,25591,49983,2.73,2312,6.47,8.53
125,코스모화학,70500,상승700,+1.00%,1000,24681,35008,8.05,640648,210.45,6.13
126,서울가스,485000,하락500,-0.10%,5000,24250,5000,6.30,3603,137.16,1.70
127,KODEX 200선물인버스2X,2625,상승5,+0.19%,0,23698,902800,0.94,37257346,N/A,N/A
128,현대차우,97400,하락100,-0.10%,5000,23486,24113,59.95,4067,3.66,N/A
129,롯데쇼핑,82200,하락800,-0.96%,5000,23253,28289,11.80,6479,-7.16,-3.30
130,농심,379500,하락4000,-1.04%,5000,23084,6083,16.39,1202,19.88,5.17
131,HL만도,47850,0,0.00%,1000,22469,46957,23.01,113141,22.86,4.78
132,TIGER 미국나스닥100,77535,상승255,+0.33%,0,22454,28960,0.32,40356,N/A,N/A
133,에스디바이오센서,21450,상승300,+1.42%,500,22405,104452,14.84,86578,2.43,35.30
134,제일기획,19320,하락80,-0.41%,200,22226,115041,32.73,46207,11.47,16.64
135,한화,29550,하락600,-1.99%,5000,22150,74959,17.33,209252,2.20,24.47
136,휠라홀딩스,36400,상승650,+1.82%,1000,22114,60752,45.92,64322,6.43,19.71
137,BNK금융지주,6780,상승30,+0.44%,5000,22098,325935,35.53,259468,2.73,8.43
138,두산퓨얼셀,33550,하락400,-1.18%,100,21973,65494,16.25,71724,713.83,0.74
139,한화생명,2470,0,0.00%,5000,21453,868530,7.99,191595,2.93,9.05
140,신세계,216000,0,0.00%,5000,21266,9845,18.25,7175,5.24,10.34
141,에스원,55800,상승300,+0.54%,500,21204,37999,54.32,7037,14.04,10.19
142,대한전선,1700,상승11,+0.65%,100,21156,1244473,2.84,9630333,94.44,3.32
143,대성홀딩스,129800,하락400,-0.31%,1000,20884,16089,6.50,2906,576.89,0.76
144,KODEX 200TR,11365,하락15,-0.13%,0,20781,182850,1.60,7145,N/A,N/A
145,TIGER 200,33825,하락65,-0.19%,0,20752,61350,1.13,94206,N/A,N/A
146,삼천리,506000,하락1000,-0.20%,5000,20518,4055,15.13,9732,41.65,3.58
147,KODEX 레버리지,16435,하락60,-0.36%,0,20379,124000,2.36,2881602,N/A,N/A
148,영원무역,45350,상승600,+1.34%,500,20095,44311,30.35,11963,2.98,26.80
149,KCC,222000,하락500,-0.22%,5000,19728,8886,13.21,2401,58.25,0.67
150,LS ELECTRIC,65400,하락800,-1.21%,5000,19620,30000,13.94,58099,21.73,5.95
151,한미반도체,20050,하락300,-1.47%,100,19517,97339,5.71,574139,21.47,25.04
152,동서,19220,하락90,-0.47%,500,19162,99700,3.35,9399,11.41,11.33
153,GS건설,22000,상승150,+0.69%,5000,18828,85581,24.86,137419,5.55,7.18
154,효성첨단소재,418000,하락6500,-1.53%,5000,18726,4480,7.54,8215,14.94,19.11
155,TIGER 미국S&P500,13825,상승45,+0.33%,0,18664,135000,1.05,216448,N/A,N/A
156,CJ대한통운,79400,상승100,+0.13%,5000,18113,22812,16.33,7610,9.98,5.09
157,오뚜기,451000,상승1000,+0.22%,5000,18075,4008,11.42,304,6.17,16.53
158,효성티앤씨,417000,하락6500,-1.53%,5000,18046,4328,8.22,4319,155.71,0.88
159,덴티움,161300,상승8300,+5.42%,500,17854,11069,24.13,83828,20.74,25.86
160,LIG넥스원,80400,상승2200,+2.81%,5000,17688,22000,12.95,173624,14.39,14.48
161,현대두산인프라코어,8880,하락80,-0.89%,1000,17561,197763,16.25,473773,7.64,15.29
162,대우건설,4220,상승5,+0.12%,5000,17539,415623,11.92,164729,3.48,14.55
163,JB금융지주,8890,상승30,+0.34%,5000,17512,196983,33.26,58405,2.91,13.76
164,현대일렉트릭,48550,하락1550,-3.09%,5000,17501,36047,16.90,61460,10.77,22.13
165,한전KPS,37800,상승700,+1.89%,200,17010,45000,7.76,150380,16.98,8.61
166,LX세미콘,103700,하락2500,-2.35%,500,16866,16264,26.79,53608,7.22,26.70
167,현대위아,61500,하락800,-1.28%,5000,16725,27195,8.56,47817,25.57,1.99
168,두산,100000,상승1200,+1.21%,5000,16524,16524,8.32,23569,-3.07,-36.00
169,KG모빌리티,8760,0,0.00%,5000,16377,186956,24.60,0,-8.18,-12.10
170,솔루스첨단소재,45200,하락500,-1.09%,100,15870,35111,6.17,26697,-174.52,-2.68
171,TIGER 미국테크TOP10 INDXX,11015,상승35,+0.32%,0,15845,143850,0.40,193325,N/A,N/A
172,하이트진로,22450,상승250,+1.13%,5000,15745,70134,10.14,66670,18.39,7.72
173,롯데정밀화학,60600,하락700,-1.14%,5000,15635,25800,21.15,16995,10.70,6.51
174,TIGER 미국필라델피아반도체나스닥,10810,하락55,-0.51%,0,15572,144050,0.67,294299,N/A,N/A
175,녹십자,131300,상승1900,+1.47%,5000,15344,11687,21.73,10072,23.44,5.03
176,KODEX 23-12 은행채(AA+이상)액티브,10275,0,0.00%,0,15268,148590,0.00,32887,N/A,N/A
177,에스엘,32600,하락400,-1.21%,500,15142,46449,12.85,30693,9.91,9.87
178,롯데칠성,162400,상승1200,+0.74%,500,15069,9279,12.20,5239,12.72,9.11
179,TIGER MSCI Korea TR,14180,하락10,-0.07%,0,14946,105400,0.00,158498,N/A,N/A
180,동원시스템즈,50800,하락1500,-2.87%,5000,14728,28991,13.30,58152,20.63,10.40
181,효성,68400,하락300,-0.44%,5000,14413,21071,5.37,9313,92.06,0.60
182,현대엘리베이,34450,상승100,+0.29%,5000,14061,40815,29.30,38444,17.94,6.89
183,후성,14740,하락150,-1.01%,500,13908,94352,2.81,564149,14.08,31.60
184,TIGER 2차전지테마,32755,하락215,-0.65%,0,13479,41150,0.94,507469,N/A,N/A
185,KG스틸,13380,하락60,-0.45%,5000,13381,100009,2.82,5060694,2.50,37.73
186,SK케미칼,77100,하락500,-0.64%,5000,13303,17254,14.79,8384,7.92,9.11
187,DL이앤씨,33900,하락50,-0.15%,5000,13117,38694,22.97,38412,3.52,9.70
188,금호타이어,4475,하락20,-0.44%,5000,12855,287260,4.39,119371,-16.27,-6.87
189,이수화학,45750,상승3250,+7.65%,5000,12791,27960,3.76,2643951,46.12,9.41
190,삼아알미늄,86500,하락2500,-2.81%,500,12726,14712,36.52,78180,55.31,13.24
191,대웅제약,109100,하락400,-0.37%,2500,12641,11587,7.76,4752,29.92,7.17
192,풍산,45100,0,0.00%,5000,12639,28024,15.36,561923,7.22,9.94
193,KODEX 삼성그룹,9395,하락15,-0.16%,0,12636,134500,0.14,11053,N/A,N/A
194,코오롱인더,45400,상승50,+0.11%,5000,12494,27519,18.74,15491,7.65,7.13
195,동국제강,13070,하락140,-1.06%,5000,12473,95433,25.53,117700,3.02,14.21
196,KBSTAR 200,34010,하락75,-0.22%,0,12465,36650,0.01,19891,N/A,N/A
197,GKL,20100,하락50,-0.25%,500,12433,61856,6.29,25304,-54.62,-5.94
198,LX인터내셔널,32050,상승300,+0.94%,5000,12423,38760,28.92,160008,2.41,25.53
199,현대백화점,52900,하락300,-0.56%,5000,12380,23402,22.65,10192,8.59,3.20
200,KODEX 단기채권PLUS,106400,상승15,+0.01%,0,12369,11625,0.00,43084,N/A,N/A
201,아이에스동서,39850,하락700,-1.73%,500,12311,30893,3.89,67610,6.29,14.84
202,KBSTAR 종합채권(A-이상)액티브,97820,하락155,-0.16%,0,12125,12395,0.00,4,N/A,N/A
203,한국앤컴퍼니,12660,하락50,-0.39%,500,12019,94935,9.06,11857,7.24,4.37
204,제주항공,15500,상승350,+2.31%,1000,11934,76994,3.76,204197,-5.50,-70.86
205,DGB금융지주,6980,하락40,-0.57%,5000,11806,169146,44.25,167495,2.94,7.38
206,KODEX 2차전지산업,31815,하락120,-0.38%,0,11676,36700,0.69,601904,N/A,N/A
207,SK네트웍스,4835,0,0.00%,2500,11400,235778,9.21,188896,13.89,3.88
208,한샘,47950,하락150,-0.31%,1000,11285,23534,13.12,2715,-15.82,-13.37
209,SK오션플랜트,21150,하락650,-2.98%,500,11259,53235,5.85,130015,40.36,6.73
210,영풍,607000,하락9000,-1.46%,5000,11181,1842,5.74,1087,3.05,9.96
211,KODEX Top5PlusTR,16310,하락65,-0.40%,0,11172,68500,12.41,1038,N/A,N/A
212,HD현대건설기계,56700,하락200,-0.35%,5000,11170,19701,24.83,6365,10.02,7.99
213,한올바이오파마,21350,하락300,-1.39%,500,11153,52241,6.10,142439,4270.00,0.15
214,일진하이솔루스,30650,하락250,-0.81%,500,11130,36313,2.03,18881,157.99,2.27
215,TCC스틸,42800,하락1900,-4.25%,1000,11115,25969,2.26,327520,35.08,16.54
216,대덕전자,22400,하락400,-1.75%,500,11069,49417,13.96,111894,6.27,23.94
217,SK가스,119800,하락1200,-0.99%,5000,11058,9230,5.24,432,4.30,11.53
218,솔루엠,22050,상승250,+1.15%,500,11026,50006,13.05,60718,23.31,16.93
219,DL,52200,하락300,-0.57%,5000,10939,20956,11.46,6820,19.48,1.52
220,종근당,84700,하락800,-0.94%,2500,10645,12568,8.29,4488,13.15,13.62
221,TIGER TOP10,11060,하락50,-0.45%,0,10629,96100,12.18,8430,N/A,N/A
222,코리안리,7520,상승40,+0.53%,500,10590,140823,29.74,13613,6.71,5.91
223,더존비즈온,34700,하락200,-0.57%,500,10543,30383,19.02,28375,45.84,5.15
224,오리온홀딩스,16780,하락150,-0.89%,500,10512,62645,6.84,14342,10.21,4.83
225,명신산업,19960,하락640,-3.11%,500,10473,52470,4.87,481778,12.22,25.18
226,대한유화,159800,하락1200,-0.75%,5000,10387,6500,6.04,7085,-6.97,-7.66
227,롯데웰푸드,108900,상승1400,+1.30%,500,10274,9435,13.24,5210,18.36,2.89
228,아시아나항공,13660,상승350,+2.63%,5000,10165,74412,7.40,287260,9.20,18.48
229,PI첨단소재,34450,하락300,-0.86%,500,10117,29366,5.98,22306,22.13,13.70
230,율촌화학,40750,하락750,-1.81%,500,10106,24800,8.83,19638,-244.01,-1.22
231,신풍제약,19020,하락310,-1.60%,500,10078,52985,5.73,79547,-29.67,-10.27
232,한국콜마,43950,하락850,-1.90%,500,10056,22881,26.81,36176,-45.73,-3.26
233,TIGER 단기통안채,103195,상승30,+0.03%,0,9928,9621,1.47,42817,N/A,N/A
234,NHN,27450,하락50,-0.18%,500,9887,36017,13.13,3714,-31.59,-1.82
235,SK리츠,5020,상승10,+0.20%,500,9867,196554,6.10,17252,264.21,0.43
236,롯데렌탈,26600,하락100,-0.37%,5000,9745,36634,3.57,8479,10.32,7.48
237,F&F홀딩스,24600,하락250,-1.01%,500,9622,39114,0.52,20802,7.28,6.64
238,코스맥스,84300,하락1400,-1.63%,500,9568,11350,25.65,24581,45.89,3.65
239,TKG휴켐스,23250,하락100,-0.43%,1000,9504,40879,6.61,33642,11.62,11.37
240,하나투어,58200,하락300,-0.51%,500,9335,16039,6.91,14562,-13.32,-64.01
241,다우기술,20700,하락150,-0.72%,500,9287,44867,24.20,12690,2.49,17.36
242,진에어,17410,상승260,+1.52%,1000,9088,52200,2.34,157144,-18.38,-35.07
243,세아베스틸지주,25150,상승100,+0.40%,5000,9019,35862,11.42,35922,9.91,4.91
244,KODEX 코스닥150선물인버스,3980,상승65,+1.66%,0,9011,226400,1.69,24130825,N/A,N/A
245,세방,46550,하락600,-1.27%,500,8988,19309,12.26,23109,10.16,11.12
246,롯데리츠,3685,하락10,-0.27%,500,8953,242969,9.86,17157,63.53,1.25
247,한일시멘트,12860,상승50,+0.39%,500,8907,69262,2.46,7923,11.30,5.59
248,삼양식품,118100,하락1300,-1.09%,5000,8896,7533,9.27,3992,11.15,18.92
249,KODEX 인버스,4575,상승10,+0.22%,0,8876,194000,2.83,5207868,N/A,N/A
250,롯데관광개발,11940,하락170,-1.40%,500,8807,73763,4.89,141820,-3.81,-154.22
251,KODEX 코스닥150레버리지,11525,하락375,-3.15%,0,8794,76300,1.59,3842548,N/A,N/A
252,영원무역홀딩스,64100,하락300,-0.47%,500,8740,13636,18.39,1008,1.98,23.98
253,대웅,15030,하락220,-1.44%,500,8739,58142,5.20,16460,8.52,13.17
254,제이알글로벌리츠,4405,하락15,-0.34%,1000,8694,197376,9.87,39143,46.37,2.04
255,애경케미칼,17860,하락1040,-5.50%,500,8689,48649,1.15,297610,14.45,8.47
256,LG전자우,50400,상승450,+0.90%,5000,8662,17186,40.08,17978,7.62,N/A
257,더블유게임즈,46900,상승100,+0.21%,500,8618,18375,12.11,4777,-6.52,-16.82
258,KG케미칼,61100,상승400,+0.66%,5000,8472,13866,7.57,674468,2.79,47.97
259,이엔플러스,13970,하락600,-4.12%,500,8465,60591,0.69,2328595,-21.83,-53.00
260,넥센타이어,8610,하락170,-1.94%,500,8409,97668,4.97,9690,-32.25,-1.74
261,ESR켄달스퀘어리츠,3865,하락35,-0.90%,1000,8236,213089,50.50,10608,64.42,1.39
262,미원상사,168900,0,0.00%,500,8192,4850,2.63,67,11.61,22.64
263,제주은행,25350,하락1450,-5.41%,5000,8145,32129,2.20,459658,35.70,4.40
264,해성디에스,47750,하락300,-0.62%,5000,8118,17000,15.22,34918,5.09,42.99
265,태광산업,724000,하락3000,-0.41%,5000,8061,1113,4.97,58,2.36,8.52
266,이노션,39850,하락100,-0.25%,500,7970,20000,31.45,3707,11.29,8.46
267,KODEX 단기채권,105780,상승10,+0.01%,0,7962,7527,0.42,153685,N/A,N/A
268,HDC현대산업개발,12020,상승10,+0.08%,5000,7922,65907,7.55,49314,15.73,1.75
269,세방전지,55100,하락900,-1.61%,500,7714,14000,22.50,17712,18.01,3.58
270,TIGER 200 IT,30830,하락180,-0.58%,0,7670,24880,0.09,4643,N/A,N/A
271,녹십자홀딩스,16150,하락10,-0.06%,500,7595,47028,6.26,10603,24.36,3.18
272,신세계인터내셔날,21000,상승50,+0.24%,1000,7497,35700,5.18,13430,6.34,15.29
273,DN오토모티브,74300,하락700,-0.93%,500,7426,9994,1.77,2377,4.11,22.81
274,CJ CGV,15480,하락220,-1.40%,500,7388,47726,5.59,30371,-4.08,-55.24
275,SNT모티브,50200,상승250,+0.50%,5000,7341,14623,18.69,7094,8.39,10.08
276,티웨이항공,3745,상승205,+5.79%,500,7281,194414,1.04,2668134,-5.64,-222.35
277,KCC글라스,45000,하락50,-0.11%,1000,7187,15971,8.05,7960,7.65,6.64
278,케이카,14940,하락150,-0.99%,500,7184,48087,5.72,48292,23.68,11.65
279,효성중공업,76800,하락1000,-1.29%,5000,7161,9325,10.60,27619,70.07,1.07
280,KODEX 자동차,19025,하락105,-0.55%,0,7125,37450,0.07,28418,N/A,N/A
281,미원에스씨,138900,상승600,+0.43%,500,7084,5100,0.47,215,10.93,18.38
282,한세실업,17580,상승160,+0.92%,500,7032,40000,10.71,53830,8.21,17.10
283,프레스티지바이오파마,11700,하락220,-1.85%,0,7031,60096,63.23,31874,-4.82,-32.84
284,자화전자,32350,하락650,-1.97%,500,7015,21684,5.05,109642,-16.31,-11.90
285,대한해운,2180,0,0.00%,500,6958,319177,6.44,195177,4.41,11.21
286,SBS,38100,하락300,-0.78%,5000,6954,18253,0.00,9223,4.56,20.64
287,대신증권,13410,상승40,+0.30%,5000,6809,50773,11.76,6405,10.04,4.38
288,삼성 인버스 2X 천연가스 선물 ETN C,67290,상승6490,+10.67%,0,6729,10000,0.00,21537,N/A,N/A
289,우리종금,763,하락5,-0.65%,500,6670,874203,2.57,101067,7.27,14.40
290,대상,19210,하락80,-0.41%,1000,6656,34648,10.24,10117,8.33,6.57
291,삼양홀딩스,77300,하락400,-0.51%,5000,6620,8564,8.10,4341,9.65,4.01
292,한국단자,63200,하락200,-0.32%,500,6582,10415,21.62,4853,13.51,5.69
293,LX홀딩스,8600,하락20,-0.23%,1000,6560,76281,9.78,22559,3.93,N/A
294,SPC삼립,75900,하락100,-0.13%,5000,6549,8629,3.01,3139,12.30,14.70
295,바이오노트,6420,상승10,+0.16%,500,6540,101876,1.05,68307,1.96,21.48
296,DI동일,25100,하락850,-3.28%,500,6536,26041,2.10,86420,12.14,9.37
297,SK디스커버리,34050,하락300,-0.87%,5000,6482,19038,9.59,5786,1.62,16.34
298,KODEX MSCI Korea TR,11310,하락5,-0.04%,0,6435,56900,1.16,521,N/A,N/A
299,드림텍,9470,하락140,-1.46%,100,6387,67446,24.24,125027,9.78,17.24
300,보령,9180,상승50,+0.55%,500,6306,68690,6.31,276896,15.05,8.47
301,한화투자증권,2905,하락5,-0.17%,5000,6233,214548,6.79,115158,-11.62,-3.20
302,한섬,25300,하락350,-1.36%,500,6231,24630,25.58,4435,5.07,9.56
